name,count,pctwhite,pctblack
GOLDFELD,142,99.3,0
GOLDTRAP,142,96.48,0
GONICK,142,98.59,0
GORKOWSKI,142,98.59,0
GOVIG,142,91.55,0
GRANKE,142,97.18,0
GREENHALGE,142,98.59,0
GRENARD,142,83.1,11.97
GRINDALL,142,94.37,0
GRISCHOW,142,99,0
GRODER,142,95.77,0
GROETZINGER,142,99.3,0
GROMMES,142,92.25,0
GROTHEN,142,95.77,0
GRUCHOW,142,96.48,0
GUIDARA,142,96.48,0
GYASI,142,0,97.89
HALCON,142,6.34,0
HALUCH,142,99,0
HALVARSON,142,97.18,0
HARBEY,142,66.2,26.06
HEDAYAT,142,80.28,0
HEITZLER,142,98.59,0
HEKIMIAN,142,89.44,0
HENKENIUS,142,99,0
HERBORT,142,97.18,0
HERBY,142,89.44,7.04
HERDING,142,92.25,0
HERIGON,142,99,0
HERKLOTZ,142,97.89,0
HERRALD,142,80.99,0
HERTHEL,142,92.96,0
HINTE,142,95.07,0
HIRSBRUNNER,142,98.59,0
HOBBES,142,86.62,9.86
HOEVEL,142,95.77,0
HOGSHEAD,142,98.59,0
HOHENADEL,142,99.3,0
HOLEKAMP,142,99.3,0
HOOHULI,142,4.23,0
HOPCROFT,142,98.59,0
HORNBACH,142,95.07,0
HOVEST,142,98.59,0
HOYD,142,74.65,19.01
HRINKO,142,98.59,0
HULLANDER,142,98.59,0
HUROWITZ,142,99,0
HUSKINSON,142,97.18,0
HYLEMON,142,99.3,0
IBEKWE,142,0,96.48
INAMA,142,93.66,0
INGEL,142,78.87,0
ISAK,142,66.9,18.31
ITNYRE,142,95.77,0
JACE,142,85.21,4.93
JAKSON,142,35.21,54.93
JALOVEC,142,99,0
JAMEYSON,142,96.48,0
JANESE,142,95.07,0
JANOVEC,142,98.59,0
JARILLO,142,5.63,0
JESSMER,142,89.44,0
JIMBO,142,7.75,0
JOSI,142,95.07,0
JUNGQUIST,142,98.59,0
JUREZ,142,3.52,0
KADUK,142,93.66,0
KALASH,142,91.55,0
KALAW,142,3.52,3.52
KALIDINDI,142,0,0
KALLINEN,142,95.07,0
KARAJIC,142,78.17,0
KARDYS,142,99.3,0
KARPIK,142,95.77,0
KATZBERG,142,97.18,0
KAUVAKA,142,6.34,0
KEASER,142,90.85,7.75
KEIBER,142,95.07,0
KENMORE,142,92.25,0
KIELHORN,142,98.59,0
KILSBY,142,92.96,0
KIZZAR,142,88.03,0
KJENSTAD,142,97.18,0
KLEESCHULTE,142,93.66,0
KLINETOBE,142,98.59,0
KLINNERT,142,99,0
KLOFT,142,99.3,0
KLOSNER,142,96.48,0
KNOWLEN,142,86.62,5.63
KOI,142,57.04,0
KOKORUDA,142,97.18,0
KOLOVOS,142,88.03,0
KONYN,142,98.59,0
KOOYENGA,142,95.77,0
KOPACZEWSKI,142,95.77,0
KOPCHINSKI,142,98.59,0
KOTKOWSKI,142,99,0
KOVIC,142,93.66,0
KRADEL,142,99.3,0
KRAK,142,97.89,0
KREIDERMACHER,142,99,0
KROOT,142,97.89,0
KROZEL,142,94.37,0
KRUMBEIN,142,94.37,0
KRZYZAK,142,93.66,0
KUCHNICKI,142,97.89,0
KUEFNER,142,97.18,0
KUHA,142,95.77,0
KUKRAL,142,97.18,0
KUZDZAL,142,99.3,0
KYRIAKOS,142,96.48,0
LABBIE,142,98.59,0
LABOARD,142,0,94.37
LACARRUBBA,142,97.89,0
LACERNA,142,12.68,0
LACHEY,142,95.07,0
LADDUSAW,142,96.48,0
LAFFERRE,142,94.37,0
LAHERA,142,15.49,0
LAICO,142,85.92,0
LALAS,142,52.11,0
LANGJAHR,142,89.44,0
LANGLANDS,142,96.48,0
LARREAU,142,99,0
LASTORIA,142,99.3,0
LAUDIG,142,99.3,0
LAUGESEN,142,93.66,0
LAUGHREN,142,96.48,0
LAYWELL,142,97.18,0
LEBREUX,142,97.89,0
LEGENZA,142,97.18,0
LEMKAU,142,99.3,0
LEPPIEN,142,92.25,0
LESNAR,142,99,0
LESSENBERRY,142,98.59,0
LEVENDOSKY,142,98.59,0
LEVISAY,142,99,0
LIEKHUS,142,97.18,0
LIMESAND,142,99.3,0
LOCKEBY,142,98.59,0
LODL,142,95.77,0
LONEBEAR,142,0,0
LOVERIN,142,91.55,0
LOWNDS,142,95.07,0
LOZINAK,142,99,0
LUBBEHUSEN,142,99,0
LUDESCHER,142,98.59,0
LUNDERS,142,94.37,0
LYCZAK,142,99,0
MABLEY,142,88.03,9.86
MACHAJEWSKI,142,99,0
MAKSIM,142,99,0
MALARY,142,28.87,57.04
MALCZYNSKI,142,92.96,0
MALEBRANCHE,142,17.61,64.79
MALINS,142,79.58,0
MANGROBANG,142,4.23,0
MANOLAS,142,88.03,0
MANTAY,142,85.21,0
MAPANAO,142,3.52,0
MARBELLA,142,23.94,0
MARCOUILLER,142,98.59,0
MARGIE,142,92.25,0
MARKWICK,142,78.17,0
MARTIA,142,55.63,26.06
MARTINAZ,142,4.93,0
MARTUSHEV,142,99,0
MARTWICK,142,94.37,0
MARZAHL,142,97.89,0
MASIAK,142,92.25,0
MATROS,142,92.25,0
MATTOZZI,142,88.03,0
MATTURRO,142,92.96,0
MAUREN,142,97.18,0
MAZORRA,142,30.99,0
MBAH,142,0,98.59
MCAUSLAND,142,82.39,0
MCGAHEN,142,98.59,0
MCGOUIRK,142,96.48,0
MCGRORTY,142,96.48,0
MCGUAN,142,92.25,0
MCHORNEY,142,92.25,0
MCKIEL,142,97.89,0
MCLENON,142,90.14,9.86
MCNURLEN,142,94.37,0
MCWASHINGTON,142,8.45,85.21
MEINERDING,142,95.77,0
MELAS,142,92.25,0
MELEAN,142,33.8,14.79
MELISI,142,97.18,0
MELKI,142,90.85,0
MENINGER,142,92.96,5.63
MERILA,142,90.14,0
MERLINA,142,95.77,0
MERLUZZI,142,91.55,0
MEROW,142,91.55,0
MIKOLAS,142,95.07,0
MILACEK,142,95.07,0
MILGATE,142,94.37,0
MILINSKI,142,99.3,0
MINNOCK,142,97.89,0
MIRAFUENTES,142,0,0
MISENHELTER,142,88.73,0
MITHELL,142,35.21,61.27
MIZEREK,142,97.18,0
MOLINARE,142,89.44,0
MOLLON,142,70.42,14.08
MONESMITH,142,99,0
MONFREDA,142,97.89,0
MONKIEWICZ,142,97.89,0
MORAINE,142,93.66,0
MOSCHITTA,142,98.59,0
MOTTIN,142,93.66,0
MROCH,142,94.37,0
MROWCA,142,95.07,0
MULLENHOUR,142,91.55,0
MURKEN,142,97.89,0
MUSILEK,142,99,0
MYCROFT,142,92.96,0
NAPIWOCKI,142,99,0
NASSET,142,90.85,0
NATARELLI,142,96.48,0
NAUDEN,142,0,90.14
NAZON,142,4.93,82.39
NIAZ,142,25.35,0
NICAJ,142,94.37,0
NICOLAZZI,142,95.07,0
NOPPENBERGER,142,98.59,0
NUESSEN,142,99,0
OBERPRILLER,142,98.59,0
OCHAMPAUGH,142,95.07,0
OHNMEISS,142,95.07,0
OKIE,142,94.37,0
OLEEN,142,96.48,0
ONDRA,142,93.66,0
ORBEGOSO,142,11.97,0
OROSS,142,89.44,0
OSAK,142,95.77,0
OSKAM,142,92.25,0
OSTERHOFF,142,95.07,0
OSTOVICH,142,93.66,0
PACOVSKY,142,99.3,0
PAGOADA,142,8.45,0
PAGUYO,142,0,0
PAPIEZ,142,95.77,0
PAPINCHAK,142,99,0
PASON,142,74.65,11.27
PEKER,142,92.96,0
PELEG,142,96.48,0
PETRONELLI,142,93.66,0
PETTERUTI,142,96.48,0
PETTICORD,142,80.99,16.9
PHILBURN,142,98.59,0
PIERGALLINI,142,97.18,0
PINCKERT,142,97.18,0
PISARIK,142,95.77,0
PLEASURE,142,17.61,71.83
PLUNKARD,142,96.48,0
POGOZELSKI,142,93.66,0
POITEVIEN,142,0,74.65
POKRANDT,142,97.89,0
POLLARO,142,91.55,6.34
POMYKAL,142,91.55,0
PONTOW,142,94.37,0
PONTZER,142,99.3,0
PRACK,142,88.73,0
PRAIN,142,97.89,0
PREDIGER,142,93.66,0
PRESIADO,142,3.52,0
PULVIRENTI,142,97.89,0
PURHAM,142,10.56,88.03
QUARBERG,142,99.3,0
RACCO,142,96.48,0
RACHID,142,69.01,7.04
RAEBER,142,97.89,0
RAMANO,142,76.06,0
RANWEILER,142,99,0
RASZEWSKI,142,99.3,0
RAUTENSTRAUCH,142,98.59,0
RAVISHANKAR,142,0,0
RAVIZEE,142,0,97.89
RENOLL,142,98.59,0
REQUE,142,59.86,0
RESEK,142,85.92,0
RESTANI,142,88.73,0
RETHMEIER,142,95.77,0
RHEINGOLD,142,92.96,4.23
RIALES,142,91.55,5.63
RIVITUSO,142,99,0
RIVORD,142,99,0
ROBBERS,142,90.85,5.63
ROBENALT,142,97.18,0
ROBIDAS,142,99.3,0
RODERY,142,94.37,0
RODRIEGUEZ,142,4.23,0
RONERO,142,9.86,0
ROSEY,142,74.65,14.79
RUEMMELE,142,66.2,0
RUSHO,142,94.37,0
RUSSOTTI,142,97.89,0
RYSZ,142,97.18,0
SADAK,142,92.25,0
SAECHIN,142,0,0
SALESMAN,142,61.97,34.51
SALHANY,142,98.59,0
SALRIN,142,97.89,0
SALTI,142,73.24,0
SAMOLIS,142,97.18,0
SANGSTON,142,98.59,0
SANNINO,142,88.03,0
SAPAUGH,142,95.07,0
SAURA,142,48.59,0
SAWN,142,83.8,3.52
SCANZILLO,142,99.3,0
SCAPIN,142,95.77,0
SCEARCY,142,84.51,4.23
SCHEINERT,142,96.48,0
SCHERBEL,142,97.89,0
SCHERTLER,142,92.96,0
SCHIACHTER,142,98.59,0
SCHLARBAUM,142,99.3,0
SCHMITTINGER,142,98.59,0
SCHOENHOFEN,142,91.55,0
SCHUBERG,142,96.48,0
SCHUETH,142,99,0
SCHUK,142,92.25,0
SCORCIA,142,91.55,0
SCRENCI,142,96.48,0
SCRIMGER,142,95.07,0
SEABA,142,94.37,0
SEABOURNE,142,80.28,9.15
SEARGENT,142,59.15,30.99
SEBRA,142,95.77,0
SEIMS,142,93.66,0
SEKAR,142,3.52,0
SELAYA,142,17.61,0
SELMANI,142,84.51,0
SENSALE,142,97.18,0
SENTEL,142,89.44,4.93
SETTA,142,80.28,7.75
SHAMBERG,142,97.89,0
SHEEAN,142,95.77,0
SHIMUNOV,142,90.14,0
SHIRREFFS,142,92.96,0
SHOLEY,142,97.89,0
SIDOROV,142,93.66,0
SIECKMANN,142,96.48,0
SIEKKINEN,142,97.89,0
SIEMAN,142,95.07,0
SINEY,142,70.42,0
SINKOVITZ,142,94.37,0
SITTE,142,92.96,0
SIVERD,142,99,0
SKUTA,142,99.3,0
SLIPP,142,97.18,0
SOLGOT,142,96.48,0
SOLITAIRE,142,18.31,29.58
SONDERGARD,142,95.77,0
SPARRE,142,98.59,0
SPERLAZZA,142,98.59,0
SPICELAND,142,98.59,0
STANCER,142,95.07,4.23
STEINLAUF,142,97.18,0
STENART,142,61.27,32.39
STILWILL,142,97.89,0
STODGEL,142,93.66,0
STOFEL,142,92.96,0
STOK,142,94.37,0
STREMCHA,142,95.77,0
STRICKLEY,142,96.48,0
STUDDERT,142,92.96,0
SUDDOTH,142,65.49,33.8
SUHAR,142,93.66,0
SUKKAR,142,78.87,0
SULKA,142,96.48,0
SUPERNOR,142,92.96,0
SUSAG,142,96.48,0
SWOL,142,99.3,0
SZCZOTKA,142,91.55,0
TAKAC,142,97.89,0
TALIK,142,96.48,0
TANIOKA,142,0,0
TAPANG,142,0,0
TARANTINI,142,86.62,0
TARRAS,142,97.89,0
TENHOLDER,142,99,0
TESCHLER,142,95.07,0
THEODOSIS,142,96.48,0
THORNING,142,95.07,0
THUOTTE,142,95.77,0
TICA,142,52.11,0
TIDROW,142,96.48,0
TISUE,142,95.77,0
TOFEL,142,98.59,0
TOGAMI,142,14.79,0
TOLLERUD,142,99.3,0
TOLMASOFF,142,85.92,0
TOMAH,142,21.83,9.86
TOMASSIAN,142,88.03,0
TOUART,142,91.55,0
TOURNIER,142,98.59,0
TRAJKOVSKI,142,93.66,0
TRAMUTA,142,96.48,0
TREVASKIS,142,92.25,0
TRUNCALI,142,98.59,0
TUJAGUE,142,98.59,0
TURNBACH,142,99.3,0
TURRUBIATE,142,7.75,0
TYNON,142,83.8,0
UHREN,142,93.66,0
UKEN,142,94.37,0
URBANSKY,142,98.59,0
UREEL,142,99,0
UZEE,142,99,0
VANBAALEN,142,99.3,0
VANDEROSTYNE,142,96.48,0
VANDEWALL,142,87.32,0
VANEGEREN,142,94.37,0
VANLAARHOVEN,142,94.37,0
VANORT,142,99.3,0
VANVECHTEN,142,96.48,0
VATNE,142,95.07,0
VELTROP,142,99,0
VENEZUELA,142,6.34,0
VERCAMMEN,142,94.37,0
VICKORY,142,95.77,0
VIENNE,142,94.37,4.23
VINO,142,74.65,0
VIOHL,142,96.48,0
VITOUS,142,99.3,0
VORACEK,142,99.3,0
VOTINO,142,95.77,0
VOTRA,142,93.66,0
VREEKE,142,95.77,0
WALCZUK,142,91.55,0
WALISZEWSKI,142,95.77,0
WANISH,142,99.3,0
WARBURG,142,99,0
WCISLO,142,98.59,0
WEATHERUP,142,95.07,0
WEINSHEIMER,142,98.59,0
WELLIN,142,97.18,0
WELTIN,142,96.48,0
WENICK,142,98.59,0
WERTISH,142,99,0
WETTERMAN,142,98.59,0
WIDGREN,142,97.89,0
WIENHOFF,142,98.59,0
WILSOM,142,61.27,33.1
WOLPE,142,96.48,0
WRIGGLESWORTH,142,97.89,0
WYZARD,142,84.51,6.34
YANTZER,142,99,0
YANUS,142,92.25,0
YEEND,142,95.07,0
YOKEM,142,85.21,11.97
ZABLOUDIL,142,97.18,0
ZAM,142,73.94,0
ZAMPEDRI,142,97.18,0
ZAMPETTI,142,95.77,0
ZANNINO,142,95.77,0
ZAWROTNY,142,94.37,0
ZBORIL,142,90.85,0
ZEARLEY,142,96.48,0
ZEDALIS,142,98.59,0
ZEGLER,142,83.8,7.04
ZERMAN,142,96.48,0
ZWICKEY,142,99,0
ZYWIEC,142,99.3,0
ABARA,141,12.06,31.91
ADAMICH,141,92.2,0
ADDI,141,61.7,20.57
AFEWORK,141,0,83.69
AGYEI,141,0,90.07
AHMADIAN,141,68.09,0
AIRO,141,84.4,7.09
AIRTH,141,94.33,0
ALAGO,141,8.51,0
ALISE,141,92.2,3.55
AMINIAN,141,80.85,0
ANGI,141,90.78,0
ANGSTEN,141,97.16,0
ANWER,141,12.06,0
APFELBECK,141,99.29,0
ARCOLEO,141,95.04,0
ARMIN,141,90.78,0
ASAO,141,7.09,0
ASCHERMAN,141,96.45,0
ASHMEADE,141,4.26,86.52
ASRAT,141,0,81.56
AUBART,141,95.04,0
AVIE,141,7.8,83.69
AWEAU,141,13.48,0
AXELSSON,141,95.04,0
AZRAK,141,92.91,0
BABENKO,141,99.29,0
BACIC,141,92.2,0
BADWAN,141,73.76,0
BADWAY,141,93.62,0
BAIETTO,141,95.74,0
BAIONE,141,93.62,0
BAJUS,141,97.87,0
BAKUNAS,141,99.29,0
BALIEY,141,42.55,54.61
BALLEZ,141,11.35,0
BALLOS,141,91.49,0
BANACK,141,95.04,0
BARAO,141,70.21,0
BARKHO,141,83.69,0
BARRYMORE,141,59.57,32.62
BARVA,141,40.43,0
BASSITT,141,97.87,0
BASTILLE,141,92.2,4.26
BATTI,141,87.23,4.96
BAUTSCH,141,97.16,0
BEIK,141,77.3,19.86
BEKINS,141,95.04,0
BERHALTER,141,99.29,0
BERTAO,141,85.11,0
BETTMAN,141,96.45,0
BHAGWANDEEN,141,0,31.21
BIDEN,141,96.45,0
BIHR,141,92.2,0
BINE,141,93.62,6.38
BLACHOWSKI,141,95.74,0
BLIM,141,97.87,0
BOESHANS,141,97.87,0
BOTTJEN,141,97.87,0
BOWINS,141,44.68,52.48
BRADON,141,65.25,26.24
BRAUNEIS,141,96.45,0
BRAUSER,141,93.62,0
BREGEL,141,95.74,0
BRENEK,141,93.62,0
BRODUS,141,13.48,84.4
BROEN,141,72.34,24.82
BRUMFIEL,141,95.04,0
BUDWORTH,141,91.49,0
BUMBACA,141,94.33,0
BUNE,141,73.76,6.38
BURCROFF,141,95.74,0
BUSHING,141,97.16,0
BUTTELL,141,94.33,0
CALALANG,141,4.26,0
CALOVICH,141,96.45,0
CANAVERAL,141,12.77,0
CAPIZZANO,141,95.74,0
CAPORELLI,141,97.87,0
CARANTO,141,11.35,0
CARLOTTO,141,94.33,0
CARNEMOLLA,141,97.16,0
CARSRUD,141,93.62,0
CASAVECCHIA,141,92.91,0
CASERO,141,26.95,0
CASHA,141,91.49,0
CAVILEER,141,95.74,0
CERESINI,141,99.29,0
CERRUTO,141,82.27,0
CHAING,141,0,0
CHESWORTH,141,95.04,0
CISCHKE,141,97.16,0
CLARSON,141,92.91,0
CLYMAN,141,96.45,0
COLLIEN,141,86.52,12.77
COMELLO,141,91.49,0
CONCIENNE,141,99.29,0
CONENNA,141,95.04,0
CONTRADA,141,98.58,0
CRAMBLET,141,91.49,0
CRANTZ,141,85.82,0
CRIMINGER,141,99,0
CRODDY,141,96.45,0
CRUMBIE,141,21.99,75.18
CUCINELLO,141,94.33,0
CULLARI,141,92.2,0
CWIAKALA,141,98.58,0
DAMBREVILLE,141,0,86.52
DANDINO,141,98.58,0
DANESHVAR,141,85.82,0
DANKHA,141,81.56,0
DARNEAL,141,68.79,4.96
DARNEL,141,87.23,6.38
DAUPLAISE,141,98.58,0
DAVANI,141,85.11,0
DAVITO,141,92.91,0
DAWUD,141,43.97,25.53
DAYANI,141,54.61,0
DAYZIE,141,0,0
DEBAGGIS,141,97.87,0
DEERR,141,91.49,3.55
DEFEHR,141,90.07,0
DEHAYES,141,94.33,0
DEKELAITA,141,90.07,0
DELAESPRIELLA,141,14.89,0
DELREGNO,141,95.04,0
DELVO,141,78.01,0
DENERO,141,95.04,0
DENSMAN,141,92.91,0
DEPERSIS,141,95.04,0
DERSCHEID,141,97.87,0
DERTZ,141,98.58,0
DETTWILLER,141,95.74,0
DEVENCENZI,141,92.91,0
DEVERGER,141,68.79,26.95
DEZWAAN,141,91.49,0
DHANJAL,141,0,0
DICKY,141,69.5,19.86
DIDUCH,141,92.2,0
DIEKEVERS,141,99,0
DIFOLCO,141,95.74,0
DITSON,141,97.16,0
DOBLADO,141,12.06,0
DOMANOWSKI,141,93.62,0
DONNENWIRTH,141,99,0
DREAMER,141,58.87,0
DUBERT,141,85.82,7.09
DUELLETTE,141,98.58,0
DUNIVENT,141,95.74,0
DUPRIE,141,92.2,0
DUSHKIN,141,45.39,0
ECHTENKAMP,141,97.87,0
EE,141,17.73,17.73
EGEN,141,92.91,0
EILENBERG,141,97.16,0
EISENBART,141,97.87,0
EIVINS,141,97.16,0
ELMA,141,24.82,26.24
ELSTROM,141,93.62,0
ELUM,141,32.62,56.03
EMERALD,141,87.94,0
EMSLANDER,141,97.87,0
ENGERMAN,141,85.11,12.77
ERNSTBERGER,141,99,0
ESANNASON,141,0,92.91
ESSERMAN,141,95.74,0
FADGEN,141,95.74,0
FAGERLUND,141,90.78,0
FAH,141,78.72,4.26
FANKELL,141,97.87,0
FARAJI,141,72.34,9.22
FAREL,141,91.49,0
FATU,141,31.91,8.51
FAZI,141,98.58,0
FEBBRARO,141,98.58,0
FEITZ,141,95.74,0
FICI,141,99.29,0
FIELDSON,141,90.07,3.55
FIGERT,141,99.29,0
FIGY,141,90.78,0
FINNERN,141,95.74,0
FINOTTI,141,92.91,0
FITZRANDOLPH,141,94.33,0
FRANSEEN,141,94.33,0
FRETER,141,92.91,0
FRIS,141,91.49,0
FROMKIN,141,96.45,0
FURMAGE,141,91.49,0
GAGNEBIN,141,95.74,0
GALMICHE,141,82.27,0
GARMOE,141,95.04,0
GAUCHE,141,85.82,14.18
GECZI,141,94.33,0
GEERLING,141,98.58,0
GEMES,141,74.47,21.28
GEVAS,141,90.07,3.55
GHANBARI,141,79.43,0
GIANNOBILE,141,92.91,0
GIANOS,141,95.04,0
GIESTING,141,99.29,0
GILI,141,83.69,0
GILLMEISTER,141,99,0
GIVINGS,141,5.67,84.4
GLICKER,141,97.16,0
GLUPKER,141,99.29,0
GOKOOL,141,0,24.11
GOLDACKER,141,99.29,0
GOLDHIRSCH,141,87.23,0
GOLTERMANN,141,95.74,0
GOMEZMARTINEZ,141,0,0
GOPHER,141,0,14.18
GRADZKI,141,96.45,0
GREALIS,141,99,0
GREGORCZYK,141,95.74,0
GRENAWALT,141,95.04,0
GRESLEY,141,92.91,0
GREYER,141,36.88,62.41
GRIESENAUER,141,98.58,0
GROBSTEIN,141,98.58,0
GRONDA,141,79.43,0
GRUIDL,141,97.16,0
GRYGA,141,99.29,0
GUECO,141,6.38,0
GUEVERA,141,10.64,0
GUGLIELMELLI,141,87.94,0
GUIBERSON,141,96.45,0
GULLIFER,141,96.45,0
GURDA,141,95.04,0
GUSTINA,141,73.76,0
HAEFLINGER,141,92.2,0
HAFFENDEN,141,59.57,33.33
HAITHCOAT,141,97.87,0
HANSEY,141,89.36,9.22
HEANUE,141,94.33,0
HEDGSPETH,141,43.97,52.48
HEETLAND,141,99,0
HENDERICKSON,141,84.4,7.09
HENKER,141,99,0
HENRIOD,141,93.62,0
HERVAS,141,43.26,0
HERWECK,141,95.74,0
HESPRICH,141,99,0
HESSENAUER,141,96.45,0
HESSENTHALER,141,99.29,0
HIGHUM,141,97.87,0
HILLABRAND,141,92.91,0
HINGLEY,141,95.74,0
HIRVELA,141,96.45,0
HIURA,141,6.38,0
HOEKE,141,92.91,0
HOILETT,141,4.96,81.56
HOLLAMAN,141,47.52,48.23
HOLODNAK,141,95.74,0
HOLTSCHLAG,141,97.16,0
HOLTY,141,97.87,0
HORM,141,59.57,3.55
HORNBERG,141,95.74,0
HOSHI,141,9.93,0
HOWENSTEIN,141,97.87,0
HUDMON,141,92.91,3.55
HUGGANS,141,77.3,21.99
HUREY,141,51.06,45.39
HUTSENPILLER,141,94.33,0
IDDINS,141,93.62,0
IGNAS,141,95.74,0
INCHAUSTI,141,42.55,0
IORILLO,141,97.87,0
ISAC,141,36.17,23.4
JABARI,141,46.81,36.88
JACKOSN,141,27.66,66.67
JAEGLE,141,99.29,0
JAKUBISIN,141,95.04,0
JANNARONE,141,95.74,0
JANNINGS,141,94.33,3.55
JEDZINIAK,141,92.91,0
JELLIFFE,141,92.91,0
JENEY,141,95.74,0
JEWSBURY,141,90.07,9.22
JOFFRE,141,63.83,0
JOHES,141,51.77,43.26
JORDIN,141,81.56,13.48
JOSEFSON,141,97.87,0
JUDISCH,141,99,0
JULL,141,90.78,0
JUNI,141,60.28,5.67
JUNTA,141,95.74,0
KACZOWKA,141,99.29,0
KALEDA,141,97.87,0
KALHORN,141,94.33,0
KANOZA,141,99.29,0
KAPUTA,141,97.16,0
KARALEKAS,141,97.87,0
KASPUTIS,141,96.45,0
KASTBERG,141,99.29,0
KEIRNAN,141,93.62,0
KEOGAN,141,90.07,0
KERSKA,141,99.29,0
KERT,141,85.11,4.26
KERY,141,68.09,6.38
KHAYKIN,141,98.58,0
KHOV,141,0,0
KIBRIA,141,8.51,0
KIEKHAEFER,141,99.29,0
KLARNER,141,98.58,0
KLEINMEYER,141,99.29,0
KLINGEMANN,141,97.16,0
KLINGHOFFER,141,99.29,0
KNIFLEY,141,95.04,0
KNIPS,141,92.91,0
KNYCH,141,99.29,0
KOEBERLEIN,141,99,0
KOENNECKE,141,99.29,0
KOLLURI,141,6.38,0
KOMAROMI,141,94.33,0
KOOT,141,92.91,0
KOROLEV,141,96.45,0
KORYTKOWSKI,141,98.58,0
KOSTOV,141,92.91,0
KRACHER,141,91.49,0
KRIEN,141,99,0
KRULIKOWSKI,141,97.87,0
KUBLIN,141,97.16,0
KULHA,141,97.16,0
KUMKE,141,97.87,0
KURFMAN,141,93.62,0
LABASS,141,92.2,0
LAFF,141,93.62,0
LAGARDA,141,7.8,0
LAMKEN,141,94.33,0
LAREN,141,90.07,3.55
LASAGNA,141,96.45,0
LATULIPE,141,99.29,0
LAWFORD,141,83.69,12.06
LEGARDE,141,26.95,21.28
LEGUM,141,98.58,0
LEITSCH,141,97.16,0
LEMMONDS,141,96.45,0
LESSANE,141,0,95.74
LICHY,141,85.11,0
LIDMAN,141,94.33,0
LIMAYE,141,4.96,0
LIMTIACO,141,17.02,0
LINDEMER,141,98.58,0
LINVILL,141,97.87,0
LIPKIND,141,97.87,0
LISKIEWICZ,141,99,0
LIZZO,141,97.87,0
LL,141,31.21,12.77
LOGRONO,141,9.22,0
LONGEN,141,94.33,4.96
LONGMEYER,141,78.01,17.02
LOREFICE,141,98.58,0
LOYO,141,14.18,5.67
LUCCHINI,141,92.91,0
LUCEK,141,99.29,0
LUCKA,141,92.91,0
LUNKENHEIMER,141,96.45,0
LUTRARIO,141,93.62,0
MACALMA,141,0,0
MADAK,141,98.58,0
MADOFF,141,97.16,0
MAG,141,70.92,11.35
MAGINITY,141,98.58,0
MAHNE,141,99,0
MAHOSKY,141,99,0
MALETTO,141,95.04,0
MANDAPAT,141,0,0
MANDE,141,60.99,9.22
MANTOS,141,74.47,0
MAPHET,141,97.87,0
MAPULA,141,7.8,0
MARALLO,141,88.65,0
MARCHEK,141,97.87,0
MARGALIT,141,94.33,0
MARKETTE,141,82.27,9.93
MARKOWSKY,141,97.16,0
MARLON,141,61.7,24.11
MARTIGNONI,141,97.16,0
MASTROMONACO,141,96.45,0
MATHELIER,141,0,89.36
MATTONI,141,95.74,0
MAUCHER,141,99,0
MAXHIMER,141,99,0
MAYFORTH,141,96.45,0
MAYLES,141,95.04,0
MCARTER,141,82.98,8.51
MCGLOTHERN,141,63.12,27.66
MCGRIGGS,141,0,97.16
MCKLEROY,141,98.58,0
MCNEELA,141,97.87,0
MCRELL,141,95.04,0
MEAK,141,20.57,0
MEDAWAR,141,91.49,0
MELGARES,141,8.51,0
MICETICH,141,95.04,0
MIDLAND,141,92.2,4.96
MILLBROOKS,141,0,99
MIRPURI,141,4.96,0
MISENTI,141,96.45,0
MITSCHELEN,141,96.45,0
MITTERLING,141,98.58,0
MOENICH,141,98.58,0
MOKROS,141,95.04,0
MONACK,141,98.58,0
MOORSE,141,85.11,9.22
MOPPERT,141,92.2,0
MORANCY,141,49.65,42.55
MORAVA,141,97.87,0
MORILLA,141,22.7,9.22
MORTVEDT,141,97.87,0
MOTICHEK,141,97.87,0
MOTTICE,141,97.87,0
MUICH,141,99.29,0
MUKERJI,141,12.06,0
MUNLIN,141,19.15,78.01
MUSCHAMP,141,60.28,19.15
MUSLER,141,84.4,4.96
MUSSIO,141,79.43,5.67
NAFZGER,141,99,0
NAMKEN,141,97.87,0
NARIMATSU,141,0,0
NEIR,141,83.69,4.96
NETTE,141,92.91,0
NEWSONE,141,31.21,62.41
NIEMIER,141,98.58,0
NIERE,141,65.25,0
NIEVEZ,141,0,0
NINIVAGGI,141,97.87,0
NIXT,141,92.91,0
NOCH,141,73.76,0
NORDONE,141,97.16,0
NUARA,141,99,0
ODDIE,141,66.67,24.82
ODHNER,141,98.58,0
OGRIN,141,97.16,0
OKAIN,141,80.14,18.44
OLIMPO,141,34.75,0
ORIENT,141,91.49,0
ORLANDELLA,141,94.33,0
ORPHEY,141,26.95,68.09
PACHECANO,141,7.8,0
PALOPOLI,141,94.33,0
PALOZZI,141,95.74,0
PANNOZZO,141,97.87,0
PAOLONI,141,94.33,0
PARDILLA,141,0,0
PARUS,141,97.87,0
PASSANNANTE,141,96.45,0
PATRICO,141,84.4,0
PAULETICH,141,97.16,0
PEILER,141,50.35,0
PENKALSKI,141,99,0
PERLEE,141,97.16,0
PERUSEK,141,93.62,0
PFROMM,141,94.33,0
PIC,141,79.43,3.55
PILLARELLA,141,91.49,0
PLAVCAN,141,96.45,0
POFFINBARGER,141,97.16,0
POMPILUS,141,0,80.85
